entity,entity_method,value,match_phrase,match_method,match_is_entity
כסא הכבוד,גדול,118,הבית השלישי,סידורי,False
כסא הכבוד,גדול,118,הישועה בימינו,סידורי,False
כסא הכבוד,גדול,118,הישועה בימינו,סידורי,False
כסא הכבוד,רגיל,118,הישועה בימינו,סידורי,False
כסא הכבוד,גדול,118,הישועה בימינו,סידורי,False
כסא הכבוד,רגיל,118,הישועה בימינו,סידורי,False
כסא הכבוד,רגיל,118,הישועה בימינו,סידורי,False
כסא הכבוד,רגיל,118,המשיח מרות,סידורי,False
כסא הכבוד,גדול,118,המשיח מרות,סידורי,False
כסא הכבוד,רגיל,118,הסכנה מצפון,סידורי,False
כסא הכבוד,גדול,118,הסכנה מצפון,סידורי,False
כסא הכבוד,גדול,118,יקבל רוח אלהים,סידורי,False
כסא הכבוד,רגיל,118,יקבל רוח אלהים,סידורי,False
כסא הכבוד,גדול,118,ישות ישות,סידורי,False
כסא הכבוד,רגיל,118,ישות ישות,סידורי,False
כסא הכבוד,רגיל,118,למה הכל שקר,סידורי,False
כסא הכבוד,גדול,118,למה הכל שקר,סידורי,False
כסא הכבוד,גדול,118,לשמוח בכל מצב,סידורי,False
כסא הכבוד,רגיל,118,לשמוח בכל מצב,סידורי,False
כסא הכבוד,גדול,118,מירון בימינו,סידורי,False
כסא הכבוד,רגיל,118,מירון בימינו,סידורי,False
כסא הכבוד,רגיל,118,נסכתי מלכי,סידורי,False
כסא הכבוד,גדול,118,נסכתי מלכי,סידורי,False
כסא הכבוד,גדול,118,עמק בית שאן,סידורי,False
כסא הכבוד,רגיל,118,עמק בית שאן,סידורי,False
כסא הכבוד,גדול,118,עתי אלהים אדני,סידורי,False
כסא הכבוד,רגיל,118,עתי אלהים אדני,סידורי,False
כסא הכבוד,גדול,118,קמים באדמה חדשה,סידורי,False
כסא הכבוד,גדול,118,קמים באדמה חדשה,סידורי,False
כסא הכבוד,רגיל,118,קמים באדמה חדשה,סידורי,False
כסא הכבוד,רגיל,118,קמים באדמה חדשה,סידורי,False
כסא הכבוד,רגיל,118,שרש פרדס,סידורי,False
כסא הכבוד,גדול,118,שרש פרדס,סידורי,False
כסא הכבוד,רגיל,118,תוכנת נחש,סידורי,False
כסא הכבוד,גדול,118,תוכנת נחש,סידורי,False
כסא הכבוד,גדול,118,תפלה ותשובה,סידורי,False
כסא הכבוד,רגיל,118,תפלה ותשובה,סידורי,False
כסא הכבוד,רגיל,118,בימינו,רגיל,False
כסא הכבוד,גדול,118,בימינו,רגיל,False
כסא הכבוד,מסתתר,138,רמז פלא,אלבם,False
כסא הכבוד,מסתתר,138,כסלו,אתבש,True
כסא הכבוד,מסתתר,138,סיום,אתבש,False
כסא הכבוד,מסתתר,138,סיפוק,אתבש,False
כסא הכבוד,מסתתר,138,חלק,גדול,False
כסא הכבוד,מסתתר,138,צמח,גדול,False
כסא הכבוד,מסתתר,138,נועם,מסתתר,True
כסא הכבוד,מסתתר,138,צ צמ צמח ד דו דוד,מסתתר,False
כסא הכבוד,מסתתר,138,אדום באחרית הימים,סידורי,False
כסא הכבוד,מסתתר,138,אהיה שלח את צמח דוד,סידורי,False
כסא הכבוד,מסתתר,138,אריה שאג מי לא יירא,סידורי,False
כסא הכבוד,מסתתר,138,אַרְיֵה שָׁאָג מִי לֹא יִירָא,סידורי,False
כסא הכבוד,מסתתר,138,גזירה קשה ביום ההוא,סידורי,False
כסא הכבוד,מסתתר,138,הגאלה תבא בהיסח הדעת,סידורי,False
כסא הכבוד,מסתתר,138,הוא דוד בן ישי בימינו,סידורי,False
כסא הכבוד,מסתתר,138,הוא דויד בן ישי בעתה,סידורי,False
כסא הכבוד,מסתתר,138,הוא המלך לעולם ועד,סידורי,False
כסא הכבוד,מסתתר,138,המשיח שש שבע,סידורי,False
כסא הכבוד,מסתתר,138,"חברון משולש י""ה",סידורי,False
כסא הכבוד,מסתתר,138,יום הדין מתקרב,סידורי,False
כסא הכבוד,מסתתר,138,יצמח קרן לדויד,סידורי,False
כסא הכבוד,מסתתר,138,מי דויד בן ישי היום,סידורי,False
כסא הכבוד,מסתתר,138,מי זה צמח בן דוד היום,סידורי,False
כסא הכבוד,מסתתר,138,מספר של ויאולה,סידורי,False
כסא הכבוד,מסתתר,138,מספרים הכפלה,סידורי,False
כסא הכבוד,מסתתר,138,משה הרועה הנאמן,סידורי,False
כסא הכבוד,מסתתר,138,סודי צאצא דויד המלך,סידורי,False
כסא הכבוד,מסתתר,138,עוון משכב הזכור,סידורי,False
כסא הכבוד,מסתתר,138,עשר שמיטות,סידורי,False
כסא הכבוד,מסתתר,138,קץ זוהמת הנחש,סידורי,False
כסא הכבוד,מסתתר,138,רבי שלמה יצחק,סידורי,False
כסא הכבוד,מסתתר,138,רוצה לרצותך,סידורי,False
כסא הכבוד,מסתתר,138,שלש חמש חמש,סידורי,False
כסא הכבוד,מסתתר,138,חלק,רגיל,False
כסא הכבוד,מסתתר,138,לבנון,רגיל,True
כסא הכבוד,מסתתר,138,מנחם,רגיל,False
כסא הכבוד,מסתתר,138,צמח,רגיל,False
כסא הכבוד,קדמי,455,ארץ בראשית,אלבם,False
כסא הכבוד,קדמי,455,ההתגלות סוד,אלבם,False
כסא הכבוד,קדמי,455,מפליא לעשות,אלבם,False
כסא הכבוד,קדמי,455,רנדומלי,אלבם,False
כסא הכבוד,קדמי,455,שארית בארץ,אלבם,False
כסא הכבוד,קדמי,455,ידעו סודי,אתבש,False
כסא הכבוד,קדמי,455,ירושלם ב,אתבש,False
כסא הכבוד,קדמי,455,אור גנוז יבקע,גדול,False
כסא הכבוד,קדמי,455,ב מדבר רבה,גדול,False
כסא הכבוד,קדמי,455,שאול בימינו,גדול,False
כסא הכבוד,קדמי,455,שינוי דעה,גדול,False
כסא הכבוד,קדמי,455,משה,מילוי,True
כסא הכבוד,קדמי,455,אהבת עלם,מסתתר,False
כסא הכבוד,קדמי,455,מלכות גל,מסתתר,False
כסא הכבוד,קדמי,455,אור גנוז יבקע,רגיל,False
כסא הכבוד,קדמי,455,ב מדבר רבה,רגיל,False
כסא הכבוד,קדמי,455,החלום על ירון,רגיל,False
כסא הכבוד,קדמי,455,המלך השנה,רגיל,False
כסא הכבוד,קדמי,455,ולדימיר פוטין,רגיל,False
כסא הכבוד,קדמי,455,לי לב של אבן,רגיל,False
כסא הכבוד,קדמי,455,שאול בימינו,רגיל,False
כסא הכבוד,קדמי,455,שינוי דעה,רגיל,False
כסא הכבוד,אתבש,1038,בן דוד בא בימינו,אלבם,False
כסא הכבוד,אתבש,1038,סוד פרה אדמה תמימה,אתבש,False
כסא הכבוד,אתבש,1038,אהבה דוחקת הבשר,גדול,False
כסא הכבוד,אתבש,1038,אהבה שאינה תלויה בדבר,גדול,False
כסא הכבוד,אתבש,1038,מתי מלחמת גוג ומגוג,גדול,False
כסא הכבוד,אתבש,1038,ניסוי עכברים,גדול,False
כסא הכבוד,אתבש,1038,סוד אור הנון,גדול,False
כסא הכבוד,אתבש,1038,כתר תר ר המלוכה מלוכה לוכה וכה כה ה,מסתתר,False
כסא הכבוד,אתבש,1038,סוד אור תורה,מסתתר,False
כסא הכבוד,אתבש,1038,שורש לילית,מסתתר,False
כסא הכבוד,אתבש,1038,שלש מאות כסף,מסתתר,False
כסא הכבוד,אתבש,1038,זרימה,קדמי,False
כסא הכבוד,אתבש,1038,אהבה דוחקת הבשר,רגיל,False
כסא הכבוד,אתבש,1038,אהבה שאינה תלויה בדבר,רגיל,False
כסא הכבוד,אלבם,1084,אתה משורש דוד בן ישי,אלבם,False
כסא הכבוד,אלבם,1084,ישלחני במועדו משולש,אלבם,False
כסא הכבוד,אלבם,1084,קריאת שמע ישראל בחדש הבא,אלבם,False
כסא הכבוד,אלבם,1084,אקטואליה,אתבש,False
כסא הכבוד,אלבם,1084,דויד בן ישי יוסף הצדיק,אתבש,False
כסא הכבוד,אלבם,1084,אליהו הנביא מתגלה בדעתי,גדול,False
כסא הכבוד,אלבם,1084,המשיח כאן,גדול,False
כסא הכבוד,אלבם,1084,משיח בן דויד,גדול,False
כסא הכבוד,אלבם,1084,עצבות,מילוי,False
כסא הכבוד,אלבם,1084,תיקון עצמי,מילוי,False
כסא הכבוד,אלבם,1084,דינים מתוקים,מסתתר,False
כסא הכבוד,אלבם,1084,הנבחר בעתה,מסתתר,False
כסא הכבוד,אלבם,1084,צאצא מלכות אחרי,מסתתר,False
כסא הכבוד,מילוי,1314,ביאת אליהו הנביא,אלבם,False
כסא הכבוד,מילוי,1314,מלכות תתגלה לעולם כולו,אלבם,False
כסא הכבוד,מילוי,1314,משיח מתוכך,אלבם,False
כסא הכבוד,מילוי,1314,השכינה בעשרה בטבת,אתבש,False
כסא הכבוד,מילוי,1314,משיחך האמתי,גדול,False
כסא הכבוד,מילוי,1314,חלקי השכינה,מילוי,False
כסא הכבוד,מילוי,1314,ישראל שבת,מסתתר,False
כסא הכבוד,מילוי,1314,משחק השכינה,מסתתר,False
כסא הכבוד,מילוי,1314,עשה אותי,מסתתר,False
כסא הכבוד,מילוי,1314,עת הבשורה,מסתתר,False
כסא הכבוד,מילוי,1314,אהוי שאול,קדמי,False
כסלו,סידורי,44,עמלק מלק לק ק,אלבם,False
כסלו,סידורי,44,כסף,אתבש,True
כסלו,סידורי,44,אבוא היום,סידורי,False
כסלו,סידורי,44,אריאל,סידורי,True
כסלו,סידורי,44,גאולת,סידורי,False
כסלו,סידורי,44,געגוע,סידורי,True
כסלו,סידורי,44,הארץ,סידורי,False
כסלו,סידורי,44,חנוכה,סידורי,True
כסלו,סידורי,44,מגן דוד,סידורי,True
כסלו,סידורי,44,מחולה,סידורי,False
כסלו,סידורי,44,מחשב,סידורי,True
כסלו,סידורי,44,סיום,סידורי,False
כסלו,סידורי,44,רני,סידורי,False
כסלו,סידורי,44,שטן,סידורי,True
כסלו,סידורי,44,שמי,סידורי,False
כסלו,סידורי,44,דם,רגיל,True
כסלו,מסתתר,94,שלנו,אלבם,False
כסלו,מסתתר,94,יפתיע,אתבש,False
כסלו,מסתתר,94,מספר סימן,אתבש,False
כסלו,מסתתר,94,הוא עבדו,גדול,False
כסלו,מסתתר,94,הטוב והמטיב,גדול,False
כסלו,מסתתר,94,סוד דויד,גדול,False
כסלו,מסתתר,94,סודי דוד,גדול,False
כסלו,מסתתר,94,חג אדני,מסתתר,False
כסלו,מסתתר,94,צמח דויד,מסתתר,False
כסלו,מסתתר,94,קו,מסתתר,False
כסלו,מסתתר,94,אהבת ישראל,סידורי,False
כסלו,מסתתר,94,אומר ועושה,סידורי,False
כסלו,מסתתר,94,איה אמיר אוחנה,סידורי,False
כסלו,מסתתר,94,בן דויד האחרון,סידורי,False
כסלו,מסתתר,94,דעת משיח,סידורי,False
כסלו,מסתתר,94,הזמן בימינו,סידורי,False
כסלו,מסתתר,94,הנבחר בעתה,סידורי,False
כסלו,מסתתר,94,זה אני המשיח,סידורי,False
כסלו,מסתתר,94,כף טית אדר,סידורי,False
כסלו,מסתתר,94,כתר אלהים,סידורי,False
כסלו,מסתתר,94,לשון הרע,סידורי,False
כסלו,מסתתר,94,מיקום הות,סידורי,False
כסלו,מסתתר,94,מלחמת דת,סידורי,False
כסלו,מסתתר,94,מלחמת דת,סידורי,False
כסלו,מסתתר,94,מערב ההיכל,סידורי,False
כסלו,מסתתר,94,מרכבת יהוה,סידורי,False
כסלו,מסתתר,94,מרכז ההיכל,סידורי,False
כסלו,מסתתר,94,נשמת דויד,סידורי,False
כסלו,מסתתר,94,צירי הלידה,סידורי,False
כסלו,מסתתר,94,צמח דוד בארץ,סידורי,False
כסלו,מסתתר,94,שכל קדוש,סידורי,False
כסלו,מסתתר,94,תועבת הויה,סידורי,False
כסלו,מסתתר,94,הוא עבדו,רגיל,False
כסלו,מסתתר,94,הטוב והמטיב,רגיל,False
כסלו,מסתתר,94,סוד דויד,רגיל,False
כסלו,מסתתר,94,סודי דוד,רגיל,False
כסלו,רגיל,116,הארץ,אלבם,False
כסלו,גדול,116,הארץ,אלבם,False
כסלו,רגיל,116,חפש,אלבם,False
כסלו,גדול,116,חפש,אלבם,False
כסלו,גדול,116,צרות,אלבם,False
כסלו,רגיל,116,צרות,אלבם,False
כסלו,גדול,116,קץ למרור,אלבם,False
כסלו,רגיל,116,קץ למרור,אלבם,False
כסלו,רגיל,116,רצח,אלבם,False
כסלו,גדול,116,רצח,אלבם,False
כסלו,גדול,116,תשפו,אלבם,False
כסלו,רגיל,116,תשפו,אלבם,False
כסלו,רגיל,116,מקדש,אתבש,True
כסלו,גדול,116,מקדש,אתבש,True
כסלו,גדול,116,ספינרים,אתבש,False
כסלו,רגיל,116,ספינרים,אתבש,False
כסלו,גדול,116,עדן,אתבש,False
כסלו,רגיל,116,עדן,אתבש,False
כסלו,רגיל,116,עם סתום,אתבש,False
כסלו,גדול,116,עם סתום,אתבש,False
כסלו,רגיל,116,פרנסה,אתבש,True
כסלו,גדול,116,פרנסה,אתבש,True
כסלו,רגיל,116,תפילין,אתבש,True
כסלו,גדול,116,תפילין,אתבש,True
כסלו,רגיל,116,כל יכול,גדול,False
כסלו,גדול,116,כל יכול,גדול,False
כסלו,גדול,116,לוי,מילוי,True
כסלו,רגיל,116,לוי,מילוי,True
כסלו,גדול,116,הגיון אלוהי,מסתתר,False
