phrase,source,researcher,verified,corpus_role,target_value,package_cluster,availability_state,confidence,reason_rule,sensitivity,notes_provenance
משיח יהוה האחרון בואו ב776,excel_import,,False,research_vocabulary,2015,none,deep_research,LOW,unverified_bare,normal,משיח יהוה האחרון בואו ב776
משיח יהוה האחרון מיהו היום,excel_import,,False,research_vocabulary,776,none,deep_research,MEDIUM,unverified_with_notes,normal,מילוי ללא גדול - ראשי תיבות 541
משיח יהוה המלך,excel_import,,True,thematic_corpus,479,none,public_expanded,MEDIUM,verified_default,normal,אחרי
משיח יהוה יבא 776- פליאה,excel_import,,False,research_vocabulary,1202,none,deep_research,MEDIUM,unverified_with_notes,normal,משיח יהוה יבא 776 - פליאה
משיח יהוה יבא ב781 -ראשי תיבות,excel_import,,False,research_vocabulary,363,none,deep_research,MEDIUM,unverified_with_notes,normal,משיח יהוה יבא ב781 - ראשי תיבות
משיח יהוה יבוא,excel_import,,True,thematic_corpus,403,none,public_expanded,MEDIUM,verified_default,normal,מילוי דה מילוי
משיח יהוה יבוא השנה,excel_import,,True,thematic_corpus,763,none,public_expanded,MEDIUM,verified_default,normal,לפני פי 5
משיח יהוה יעזר בדלוגי האותיות,excel_import,,False,research_vocabulary,1554,none,deep_research,LOW,unverified_bare,normal,(none)
משיח יהוה יקבל דרגת יחידה 11111-לפי אחת,excel_import,,False,research_vocabulary,2448,none,deep_research,MEDIUM,unverified_with_notes,normal,משיח יהוה יקבל דרגת יחידה 11111 - לפי אחת
משיח יהוה יקבץ את עמו ישראל,excel_import,,False,research_vocabulary,1644,none,deep_research,LOW,unverified_bare,normal,(none)
משיח יהוה ירושלם אחרי,excel_import,,True,thematic_corpus,1189,none,public_expanded,MEDIUM,verified_default,normal,משיח יהוה ירושלם אחרי
משיח יהוה יתגלה עשרה בטבת,excel_import,,False,research_vocabulary,1820,none,deep_research,LOW,unverified_bare,normal,(none)
משיח יהוה לדור,excel_import,,True,thematic_corpus,624,none,public_expanded,MEDIUM,verified_default,normal,לפני - 781 - מסתתר
משיח יהוה נבחר,excel_import,,True,thematic_corpus,644,none,public_expanded,MEDIUM,verified_default,normal,(none)
משיח יהוה נולד בקאזה בלנקה במרוקו,excel_import,,False,research_vocabulary,1130,none,deep_research,MEDIUM,unverified_with_notes,normal,מיקום
משיח יצמח בימינו,excel_import,,True,thematic_corpus,624,none,public_expanded,MEDIUM,verified_default,normal,פי 5 - מילוי גדול
משיח ישלוט בגויים ב ?,excel_import,,False,research_vocabulary,776,none,deep_research,LOW,unverified_bare,normal,(none)
משיח ישלים מקדש מן השמים ∆,excel_import,,False,research_vocabulary,6441,none,deep_research,LOW,unverified_bare,normal,(none)
משיח יתגלה בפורים הזה,excel_import,,True,thematic_corpus,1161,none,public_expanded,MEDIUM,verified_default,normal,301037 16240
משיח יתקע הר הזיתים,excel_import,,True,thematic_corpus,1615,none,public_expanded,MEDIUM,verified_default,normal,(none)
משיח לא פיזי אטבח 634,excel_import,,False,research_vocabulary,643,none,deep_research,LOW,unverified_bare,normal,משיח לא פיזי אטבח 634
משיח מלך בשר ודם,excel_import,,True,thematic_corpus,1000,none,public_expanded,MEDIUM,verified_default,normal,רבוע 2160 - מילוי דמילוי 6200 - 14000
משיח נחש גוג עמלק,excel_import,,True,thematic_corpus,968,none,public_expanded,MEDIUM,verified_default,normal,משולש
משיח עבודת המקדש בעתה מילוי,excel_import,,False,research_vocabulary,1862,none,deep_research,LOW,unverified_bare,normal,משיח עבודת המקדש בעתה מילוי
משיח עכשיווו,excel_import,,True,thematic_corpus,776,none,public_expanded,MEDIUM,verified_default,normal,(none)
משיח פוטנציאל,excel_import,,True,thematic_corpus,634,none,public_expanded,MEDIUM,verified_default,normal,(none)
משיח צדק ∆ ישרפוך,excel_import,,False,research_vocabulary,3773,none,deep_research,LOW,unverified_bare,normal,(none)
משיח קרן אחרון,excel_import,,True,thematic_corpus,973,none,public_expanded,MEDIUM,verified_default,normal,רגיל ומסתתר
משיח שיח יח ח יהוה הוה וה ה,excel_import,,False,research_vocabulary,760,none,deep_research,MEDIUM,unverified_with_notes,normal,לפני
משיח תלמיד רבי נחמן,excel_import,,True,thematic_corpus,1202,none,public_expanded,MEDIUM,verified_default,normal,מסתתר 1258
משיחו האמיתי האחרון,excel_import,,True,thematic_corpus,1100,none,public_expanded,MEDIUM,verified_default,normal,1644 מילוי ללא
משיחו משיחו משיחו משיחו משיחו,excel_import,,False,research_vocabulary,1820,none,deep_research,MEDIUM,unverified_with_notes,normal,משולש 6760 - גדול ואתבש 1237 - מילוי 4500
משיחי בכי לה המלוכה,excel_import,,True,thematic_corpus,541,none,public_expanded,MEDIUM,verified_default,normal,משולש - רגיל 541
משיחי בשנת הגאלה,excel_import,,True,thematic_corpus,1164,none,public_expanded,MEDIUM,verified_default,normal,אטבח
משיחי האחרון,excel_import,,True,thematic_corpus,638,none,public_expanded,MEDIUM,verified_default,normal,פי 5
משיחי האחרון יבוא בימינו,excel_import,,True,thematic_corpus,775,none,public_expanded,MEDIUM,verified_default,normal,(none)
משיחי יבוא בימינו,excel_import,,True,thematic_corpus,505,none,public_expanded,MEDIUM,verified_default,normal,במדבר רבה - ומילוי גדול
משיחי ימלך לעולם,excel_import,,True,thematic_corpus,644,none,public_expanded,MEDIUM,verified_default,normal,(none)
משיחי יתגלה בעוד ארבעים יום,excel_import,,False,research_vocabulary,1277,none,deep_research,MEDIUM,unverified_with_notes,normal,ריבוע
משיחי מכי ליהוה המלוכה,excel_import,,True,thematic_corpus,600,none,public_expanded,MEDIUM,verified_default,normal,מילוי
משיחי סודי ביותר,excel_import,,True,thematic_corpus,1066,none,public_expanded,MEDIUM,verified_default,normal,14370 - מסתתר 6110 ריבוע 14000
משיחך אינו ידוע בזמן הזה,excel_import,,False,research_vocabulary,651,none,deep_research,MEDIUM,unverified_with_notes,normal,מסתתר
משיחך בזמן הזה,excel_import,,True,thematic_corpus,494,none,public_expanded,MEDIUM,verified_default,normal,אתבש
משיחך בכי ליהוה המלוכה,excel_import,,True,thematic_corpus,572,none,public_expanded,MEDIUM,verified_default,normal,לפני
משיחך בסוד בכי ליהוה המלוכה,excel_import,,False,research_vocabulary,644,none,deep_research,LOW,unverified_bare,normal,(none)
משיחך דויד בן ישי,excel_import,,True,thematic_corpus,774,none,public_expanded,MEDIUM,verified_default,normal,רגיל ועוד מילוי
משיחך האחרון,excel_import,,True,thematic_corpus,648,none,public_expanded,MEDIUM,verified_default,normal,(none)
משיחך הנבחר בזמן הזה,excel_import,,True,thematic_corpus,759,none,public_expanded,MEDIUM,verified_default,normal,רגיל ומילוי - 776 - רגיל ואותיות
משיחך משרש לוט,excel_import,,True,thematic_corpus,1263,none,public_expanded,MEDIUM,verified_default,normal,מילוי ללא
משיחנו האמיתי,excel_import,,True,thematic_corpus,880,none,public_expanded,MEDIUM,verified_default,normal,לפני
משיחנו ימלוך לעולם ועד,excel_import,,True,thematic_corpus,776,none,public_expanded,MEDIUM,verified_default,normal,(none)
מתי אתגלה כמשיח ר ישרפוך,excel_import,,False,research_vocabulary,2083,none,deep_research,LOW,unverified_bare,normal,(none)
מתי אתגלה כמשיחך,excel_import,,True,thematic_corpus,1287,none,public_expanded,MEDIUM,verified_default,normal,פי 5 - רגיל ריבוע משולש
מתי ביאת המשיח האמיתי,excel_import,,True,thematic_corpus,1692,none,public_expanded,MEDIUM,verified_default,normal,(none)
מתי הוא ימשח למלך המשיח,excel_import,,False,research_vocabulary,1303,none,deep_research,MEDIUM,unverified_with_notes,normal,מילוי ללא מילה
מתי יבא המשיח האמיתי האחרון,excel_import,,False,research_vocabulary,1562,none,deep_research,MEDIUM,unverified_with_notes,normal,גדול
מתי יבוא המשיח האמתי,excel_import,,True,thematic_corpus,1288,none,public_expanded,MEDIUM,verified_default,normal,פי 5
מתי יבוא משיח בן דוד,excel_import,,False,research_vocabulary,893,none,deep_research,MEDIUM,unverified_with_notes,normal,לפני
מתי יבוא משיח צדק אחרון אתבש 3850 מילוי,excel_import,,False,research_vocabulary,1644,none,deep_research,LOW,unverified_bare,normal,מתי יבוא משיח צדק אחרון אתבש 3850 מילוי
מתי יתגלה המשיח האחרון,excel_import,,True,thematic_corpus,1531,none,public_expanded,MEDIUM,verified_default,normal,(none)
מתי יתגלה המשיח האחרון משולש,excel_import,,False,research_vocabulary,2207,none,deep_research,LOW,unverified_bare,normal,מתי יתגלה המשיח האחרון משולש
מתי יתגלה מלך המשיח,excel_import,,True,thematic_corpus,1351,none,public_expanded,MEDIUM,verified_default,normal,רגיל ואתבש
מתי יתגלה משיח בן דוד,excel_import,,False,research_vocabulary,1322,none,deep_research,MEDIUM,unverified_with_notes,normal,מדבר רבה
מתי משיח יופיע אחרון -לפני פליאה,excel_import,,False,research_vocabulary,1290,none,deep_research,MEDIUM,unverified_with_notes,normal,מתי משיח יופיע אחרון - לפני פליאה
מתי תגלה את משיחך,excel_import,,True,thematic_corpus,1667,none,public_expanded,MEDIUM,verified_default,normal,מילוי דמילוי לפני
מתי תגלה סודך שנת הגאולה,excel_import,,False,research_vocabulary,1778,none,deep_research,MEDIUM,unverified_with_notes,normal,פי 5 - משולש גדול רגיל 5140
נבואת ביאתי משיח אמתי,excel_import,,True,thematic_corpus,1691,none,public_expanded,MEDIUM,verified_default,normal,מילוי ללא מילה
נבחר יהוה למשיח בעתה ר יפ,excel_import,,False,research_vocabulary,1441,none,deep_research,LOW,unverified_bare,normal,(none)
נבחרך למלך המשיח,excel_import,,True,thematic_corpus,763,none,public_expanded,MEDIUM,verified_default,normal,משולש
נבחרת למשיח לדר האחרון =פי 5,excel_import,,False,research_vocabulary,7760,none,deep_research,LOW,unverified_bare,normal,נבחרת למשיח לדר האחרון =פי 5
נבחרת למשיחי לדר האחרון -7810-לפני,excel_import,,False,research_vocabulary,7810,none,deep_research,MEDIUM,unverified_with_notes,normal,נבחרת למשיחי לדר האחרון - 7810 - לפני
נבחרתי למשיח יהוה האמיתי האחרון,excel_import,,False,research_vocabulary,1820,none,deep_research,LOW,unverified_bare,normal,נבחרתי למשיח יהוה האמיתי האחרון
נחשף סוד ביאת המשיח,excel_import,,True,thematic_corpus,1284,none,public_expanded,MEDIUM,verified_default,normal,לפני 4770 - רגיל לפני אחרי
נחשף סוד ביאת המשיח האחרון,excel_import,,False,research_vocabulary,1554,none,deep_research,MEDIUM,unverified_with_notes,normal,ריבוע
נחשף סוד ביאת המשיח האמיתי,excel_import,,False,research_vocabulary,1750,none,deep_research,MEDIUM,unverified_with_notes,normal,אטבח
נחשף סוד ביאת מלך המשיח,excel_import,,False,research_vocabulary,1374,none,deep_research,MEDIUM,unverified_with_notes,normal,לפני
נסיון הגאוה למשיח יהוה מילוי,excel_import,,False,research_vocabulary,706,none,deep_research,LOW,unverified_bare,normal,נסיון הגאוה למשיח יהוה מילוי
נסכתי מלכי על ציון הר קדשי צמח המשיח,excel_import,,False,research_vocabulary,2016,none,deep_research,LOW,unverified_bare,normal,(none)
נפש משיחך נכספת אליך,excel_import,,True,thematic_corpus,1479,none,public_expanded,MEDIUM,verified_default,normal,ריבוע - 2212 - אחס בטע
נפש משיחך נכספת אליך בעתה,excel_import,,False,research_vocabulary,1956,none,deep_research,MEDIUM,unverified_with_notes,normal,משולש - 3630 - מילוי
נפש משיחך נכספת אליך בעתה 3630 אחרי גדול,excel_import,,False,research_vocabulary,7600,none,deep_research,LOW,unverified_bare,normal,נפש משיחך נכספת אליך בעתה 3630 אחרי גדול
נשמה גבוהה במשיח,excel_import,,True,thematic_corpus,776,none,public_expanded,MEDIUM,verified_default,normal,(none)
נשמות אדם דוד משיח,excel_import,,True,thematic_corpus,1213,none,public_expanded,MEDIUM,verified_default,normal,לפני
נשמת אברהם יצחק ויעקב במשיח יהוה,excel_import,,False,research_vocabulary,1820,none,deep_research,LOW,unverified_bare,normal,(none)
