# NUMERIC CLAIM LEDGER v2 — re-adjudicated under gematria_db_first_and_enrich_law v3
# DB-first (gematria_words 12,580 anchor phrases) + full registered-method sweep + historical
# operators + system-law transforms + ktiv male/haser expansion (ktiv_male_haser_repair_law v2).
# ORTHOGRAPHIC_CANDIDATE_SPECULATIVE = a GENERATED spelling that happens to hit; per ktiv law it is
# tier-C and is NOT counted as a resolution. Only ATTESTED (corpus-backed) variants resolve.
# source	class	claimed_value	phrase	detail	anchor_note	posts
# TOTALS: ENGINE_MATCH=1579 | NOT_ENGINE_REPRODUCED=1000 | SOURCE_NATIVE_VARIANT=162 | SYSTEM_LAW_APPLICATION=74 | ORTHOGRAPHIC_CANDIDATE_SPECULATIVE=30 | ORTHOGRAPHIC_VARIANT_MATCH_ATTESTED=10 | NEAR_MISS_<=3=9
table	NOT_ENGINE_REPRODUCED	396	השכינה – רגיל + אותיות	ragil=1456	value also held by 138 corpus anchor(s) e.g. א אל אלי אליה אליהו(ribua)	1313
table	ENGINE_MATCH	3960	משיח תשובה ∆	kadmi; kadmi_gadol		1313
table	ENGINE_MATCH	3960	התגלות משיח בחמשת אלפים שבע מאות שבעים ושש	ragil		1313
table	ENGINE_MATCH	3960	משיח בן דוד בתשע"ו בחמשת אלפים שבע מאות שבעים ושש	ragil		1313
table	NOT_ENGINE_REPRODUCED	3960	מלכות מלך המשיח ב5776 – אחרי	ragil=1170	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	NOT_ENGINE_REPRODUCED	3960	המשיח ימחה את זכר עמלק בימינו בראק אובאמה – מילוי ללא מילה	ragil=2012	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	NOT_ENGINE_REPRODUCED	3960	חטר מגזע ישי – מילוי גדול ללא מילה	ragil=942	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	NOT_ENGINE_REPRODUCED	3960	מפלת המניות בזמן הזה ב-התשע"ו – אחרי – 1386 אתב"ש	ragil=2882	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	NOT_ENGINE_REPRODUCED	3960	חטר מגזע ישי – מילוי ללא	ragil=814	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	ENGINE_MATCH	3960	משיח דויד בן ישי יתגלה בחמשת אלפים שבע מאות שבעים ושש	ragil		1313
table	NOT_ENGINE_REPRODUCED	3960	בית המקדש השלישי ירד על ציון ירושלם בניסן ה-תשע"ו	ragil=3525	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	NOT_ENGINE_REPRODUCED	3960	משיח בן דוד יבוא ב 2504 – אחרי גדול	ragil=707	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	NOT_ENGINE_REPRODUCED	3960	משיח יהו-ה האחרון שנת התגלותך 5776 – מסתתר = 424 !!	ragil=3368	value also held by 13 corpus anchor(s) e.g. אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; וְחַסְדִּי, לֹא-אָסִיר מֵעִמּוֹ, כַּאֲשֶׁר הֲסִירוֹתִי, מֵאֲשֶׁר הָיָה לְפָנֶיךָ(gadol)	1313
table	NOT_ENGINE_REPRODUCED	3860	המקדש ירד בימינו בניסן התשע"ו – אי"ק בכ"ר	ragil=2067	value also held by 11 corpus anchor(s) e.g. דרגת היחידה צמח המשיח(miluy)	1313
table	NOT_ENGINE_REPRODUCED	3860	המשיח יקבץ נדחי ישראל בזמן הזה – בריבוע	ragil=1584	value also held by 11 corpus anchor(s) e.g. דרגת היחידה צמח המשיח(miluy)	1313
table	NOT_ENGINE_REPRODUCED	3860	המקדש השלישי ירד מהשמים בניסן 5776 – מסתתר	ragil=3025	value also held by 11 corpus anchor(s) e.g. דרגת היחידה צמח המשיח(miluy)	1313
table	NOT_ENGINE_REPRODUCED	3860	שכינתך בבית המקדש השלשי האחרון בירושלם בניסן 5776 – אותיות לפני רזא	ragil=4539	value also held by 11 corpus anchor(s) e.g. דרגת היחידה צמח המשיח(miluy)	1313
table	ENGINE_MATCH	3860	שכינת יהו-ה תשכן בית מקדש שלישי בתשע"ו	ragil		1313
table	ENGINE_MATCH	1692	חמש שבע שבע שש	gadol; ragil		1317
table	NOT_ENGINE_REPRODUCED	1692	גילוי השכינה (משולש)	ragil=1125	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	סודך משיח – משולש	ragil=1124	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	סוד משיחך משולש = 448 = מלך המשיח	ragil=1577	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	ENGINE_MATCH	1692	מי יהיה המשיח האמיתי בהתשע"ו?	gadol; ragil		1317
table	ENGINE_MATCH	1692	תיפח רוחם של מחשבי קיצים	ragil		1317
table	NOT_ENGINE_REPRODUCED	1692	במהרה בימנו – מילוי	ragil=456	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	דעת ארבע שבע ארבע – מסתתר	ragil=2492	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	גאולה בעתה תהיה שנת? – מילוי 2626	ragil=1788	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	הגאולה ברחמים (רגיל ו ∆ ) ריבוע 1331	ragil=887	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	אמת מארץ תצמח בהתשע"ו – מילוי ללא	ragil=2250	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	גאל ראשון כגואל אחרון	ragil=916	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	העולם ישתנה תשע"ו – מילוי ללא מילה = 474 דעת	ragil=2408	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	NOT_ENGINE_REPRODUCED	1692	הכסא ושם יהוה יהיו שלמים בהתשעו – מילוי ללא מילה = 1234 – מסתתר 1821	ragil=3034	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	ENGINE_MATCH	1692	יבא שנת מוצאי שביעת	gadol; ragil		1317
table	NOT_ENGINE_REPRODUCED	1692	הכלכלה העולמית תקרוס בזמן הזה – לפני	ragil=1723	value also held by 48 corpus anchor(s) e.g. אני ישנה וליבי ער(ribua)	1317
table	ENGINE_MATCH	2756	חמשת אלפים שבע מאות שבעים ושש	ragil		1317
table	NOT_ENGINE_REPRODUCED	2756	שנת התגלות במשיח יהוה תשעו – ריבוע = 7760 – ראשי תיבות 717 = צמח דוד	ragil=4525	value also held by 11 corpus anchor(s) e.g. אדם בינה דעת חכם(miluy)	1317
table	ENGINE_MATCH	2756	הרחמן הוא יחזיר לנו עבודת בית המקדש למקומה במהרה בימינו אמן סלה	ragil		1317
table	NOT_ENGINE_REPRODUCED	2756	יפקון מן גלותא ברחמי – מילוי	ragil=1132	value also held by 11 corpus anchor(s) e.g. אדם בינה דעת חכם(miluy)	1317
table	NOT_ENGINE_REPRODUCED	2756	חטר מגזע ישי יתגלה בחמשת אלפים שבע מאות שבעים ושש – לפני – ראשי תיבות 717 = צמח דוד (משולש)	ragil=None	value also held by 11 corpus anchor(s) e.g. אדם בינה דעת חכם(miluy)	1317
table	NOT_ENGINE_REPRODUCED	502	עשיו ישמעאל	ragil=837	value also held by 102 corpus anchor(s) e.g. אבדת גופו(ragil)	1321
table	ENGINE_MATCH	502	בראק חוסיין אובאמה	ragil		1321
table	ENGINE_MATCH	502	סוף אמריקה	ragil		1321
table	ENGINE_MATCH	502	ההסכם עם איראן	ragil		1321
table	ENGINE_MATCH	502	יְהוָה מָלָךְ, יִרְגְּזוּ עַמִּים	ragil		1321
table	ENGINE_MATCH	566	משיח בן יוסף	ragil		1323
table	NOT_ENGINE_REPRODUCED	566	הוא מסתתר – מסתתר	ragil=2212	value also held by 94 corpus anchor(s) e.g. אברהם יצחק(albam)	1323
table	ENGINE_MATCH	566	סוד משיחך בימינו	ragil		1323
table	ENGINE_MATCH	1000	משיח בן יוסף משיח בן דויד	ragil		1323
table	ENGINE_MATCH	1000	במוצאי שביעת בן דוד בא	ragil		1323
table	NOT_ENGINE_REPRODUCED	1000	עשרה בטבת סוד יהו-ה – מסתתר	ragil=2184	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	1323
table	NOT_ENGINE_REPRODUCED	1000	משיח בן יוסף ואליהו הנביא בימינו – מסתתר	ragil=1910	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	1323
table	NOT_ENGINE_REPRODUCED	1000	שער נון משיח – מסתתר	ragil=2134	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	1323
table	NOT_ENGINE_REPRODUCED	1139	אליהו יבשר, משיח בן יוסף – מסתתר	ragil=2230	value also held by 64 corpus anchor(s) e.g. אבנה מקדשך השלישי(atbash)	1323
table	ENGINE_MATCH	1139	משיח התשעו	gadol; ragil		1323
table	NOT_ENGINE_REPRODUCED	1948	יבשר – משולש	ragil=1188	value also held by 20 corpus anchor(s) e.g. אחשף כמשיח(miluy)	1323
table	ENGINE_MATCH	1948	מדינת ישראל תוקם בשנה	ragil		1323
table	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	566	עתי – מילוי	GOVERNED_ORTHOGRAPHIC_CANDIDATE «עת – מילוי» (gadol)		1323
table	ENGINE_MATCH	566	עתי אלה-ים	ragil		1323
table	ENGINE_MATCH	566	תיקון	ragil		1323
table	ENGINE_MATCH	1000	בן דויד עבדך אליהו תשע"ו	ragil		1323
table	ENGINE_MATCH	1000	אליהו הנביא עבדך בא התשע"ו	ragil		1323
table	NOT_ENGINE_REPRODUCED	1000	מתי יבא שילה לציון	ragil=994	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	1323
table	NOT_ENGINE_REPRODUCED	1000	קץ ישמעאל קץ אדום בימינו – 1566 אתבש	ragil=1703	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	1323
table	ENGINE_MATCH	1139	עת מלחמת העולם	ragil		1323
table	ENGINE_MATCH	1139	דאעש יביס את סוריה	gadol; ragil		1323
table	NOT_ENGINE_REPRODUCED	1139	אירן התשע"ה – מסתתר	ragil=2141	value also held by 64 corpus anchor(s) e.g. אבנה מקדשך השלישי(atbash)	1323
table	ENGINE_MATCH	1139	עת מלחמת העולם	ragil		1323
table	ENGINE_MATCH	1139	יהוה ילחם בעמלק בהתשעו	ragil		1323
table	ENGINE_MATCH	2936	תשע"ו ∆	kadmi; kadmi_gadol		1327
table	ENGINE_MATCH	2936	בית המקדש השלישי ירד משמים תשע"ו	ragil		1327
table	ENGINE_MATCH	2936	ועלו מושיעם בהר ציון לשפוט את הר עשו והיתה ליהוה המלוכה	ragil		1327
table	SYSTEM_LAW_APPLICATION	2936	המשיח יעשה צדק – ∆	kadmi-1000; kadmi_gadol-1000		1327
table	NOT_ENGINE_REPRODUCED	2936	בית המקדש ירד בניסן ב5776	ragil=1249	value also held by 17 corpus anchor(s) e.g. בלבול(miluy_demiluy)	1327
table	NOT_ENGINE_REPRODUCED	2936	אליהו יבשר לצמח דוד בהתשעו – מילוי ללא מילה	ragil=1771	value also held by 17 corpus anchor(s) e.g. בלבול(miluy_demiluy)	1327
table	ENGINE_MATCH	2936	שכינתו ∆	kadmi; kadmi_gadol		1327
table	NOT_ENGINE_REPRODUCED	2936	תבנה בית מקדשך בעתה – אחרי גדול – ראשי תיבות 444	ragil=3401	value also held by 17 corpus anchor(s) e.g. בלבול(miluy_demiluy)	1327
table	NOT_ENGINE_REPRODUCED	2936	גלוי המשיח האמיתי האחרון -מילוי רגיל	ragil=1487	value also held by 17 corpus anchor(s) e.g. בלבול(miluy_demiluy)	1327
table	ENGINE_MATCH	2936	סוד עץ דעת	kadmi		1327
table	ENGINE_MATCH	1331	השכינה בציון בהתשעו	ragil		1338
table	ENGINE_MATCH	1331	יהוה אלהים יוצר בראשית	ragil		1338
table	ENGINE_MATCH	1331	מלחמות יהוה התשע"ו	gadol; ragil		1338
table	ENGINE_MATCH	1331	נשמת ישראל	gadol; ragil		1338
table	ENGINE_MATCH	1331	המשיח ישכן בירושלם	ragil		1338
table	ENGINE_MATCH	1331	המשיח פועל בהתשע"ה	gadol; ragil		1338
table	ENGINE_MATCH	1331	בית מקדש של מעלה	gadol; ragil		1338
table	ENGINE_MATCH	1335	המלכת המשיח בעתה	gadol; ragil		1338
table	ENGINE_MATCH	1335	אליהו התשבי יתגלה בימינו	gadol; ragil		1338
table	NOT_ENGINE_REPRODUCED	1335	המשיח האחרון ימשח בשמן טהור	ragil=1603	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	NOT_ENGINE_REPRODUCED	1335	המקדש השלישי בתשעו לפני	ragil=2052	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	ENGINE_MATCH	1335	המשיח שש שבע	gadol; ragil		1338
table	ENGINE_MATCH	1335	י-ה-ו-ה יגאלינו בי' טבת תשע"ו	gadol; ragil		1338
table	ENGINE_MATCH	1335	מזמור לדויד ∆	kadmi; kadmi_gadol		1338
table	ENGINE_MATCH	1335	מיועדו למשיח להתשעו	gadol; ragil		1338
table	ENGINE_MATCH	1335	מלכות ליהוה בהתשעו	gadol; ragil		1338
table	ENGINE_MATCH	1335	מסגד אל אקצה יחרב התשע"ו	gadol; ragil		1338
table	ENGINE_MATCH	1335	משיח אחרון עני ורכב על חמור	ragil		1338
table	ENGINE_MATCH	1335	משיח בא ∆	kadmi; kadmi_gadol		1338
table	ENGINE_MATCH	1335	משיח בן דויד אליהו הנביא ה-תשע"ו	ragil		1338
table	ENGINE_MATCH	1335	משיח יבא לציון בתשעו	ragil		1338
table	NOT_ENGINE_REPRODUCED	1335	משיח יהוה ב 2212 2015 – סופי תיבות (בכתיבת כל מספר ככתבו)	ragil=3072	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	NOT_ENGINE_REPRODUCED	1335	סוד ביאת המשיח נחשף – אותיות לפני	ragil=2277	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	ENGINE_MATCH	1335	עם ישראל יצעק למשיח יהוה	ragil		1338
table	SYSTEM_LAW_APPLICATION	1335	עת התגלות המשיח בימינו – לפני	aiq_bekar_calc-1000		1338
table	NOT_ENGINE_REPRODUCED	1335	מפלת דמשק – אחרי גדול	ragil=1256	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	NOT_ENGINE_REPRODUCED	1335	תִּצְמַח הַיְשׁוּעָה לְיִשְׂרָאֵל	ragil=1505	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	NOT_ENGINE_REPRODUCED	1335	מפלת דמשק – לפני	ragil=1164	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	NOT_ENGINE_REPRODUCED	1335	כסאך יהיה נכון בימינו – אתבש	ragil=1078	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1338
table	ENGINE_MATCH	1776	מלכות יהוה תכון בתשעו	ragil		1345
table	ENGINE_MATCH	1776	וְסָלַחְתָּ לַעֲוֹנֵנוּ וּלְחַטָּאתֵנוּ וּנְחַלְתָּנוּ	gadol; ragil		1345
table	ENGINE_MATCH	1776	מלחמת עולם השלישית באובאמה	ragil		1345
table	ENGINE_MATCH	1776	מלחמת עמלק ישראל בעתה	gadol; ragil		1345
table	ENGINE_MATCH	1776	משיח יבוא לירושלם בהתשע"ו	ragil		1345
table	ENGINE_MATCH	776	אלהי אברהם אלהי יצחק אלהי יעקב	ragil		1348
table	ENGINE_MATCH	776	ביאת המשיח	gadol; ragil		1348
table	ENGINE_MATCH	776	תשע"ו	gadol; ragil		1348
table	ENGINE_MATCH	776	יפקון מן גלותא	ragil		1348
table	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	776	הוא יהיה המשיח בזמן הזה – לפני	GOVERNED_ORTHOGRAPHIC_CANDIDATE «הוא והיה המשיח בזמן הזה – לפני» (misratar)		1348
table	NOT_ENGINE_REPRODUCED	776	דמשק תפל בימות המשיח אתבש 1775 רגיל	ragil=2721	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	יג מידות הרחמים – (הגאולה תבוא ברחמים בזכות אברהם יצחק יעקב)	ragil=2608	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	ENGINE_MATCH	776	למעני למעני אעשה	gadol; ragil		1348
table	NOT_ENGINE_REPRODUCED	776	שובו אלי ואשובה עליכם	ragil=845	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	ENGINE_MATCH	776	שובו בנים שובבים	ragil		1348
table	ENGINE_MATCH	776	בטחו בהויה עדי עד כי ביה יהוה צור עולמים	ragil		1348
table	ENGINE_MATCH	776	יפול מצדך אלף ורבבה מימינך	ragil		1348
table	ENGINE_MATCH	776	מלכות דויד לעולם ועד	ragil		1348
table	ENGINE_MATCH	776	הַיְשׁוּעָה הַשְּׁלֵמָה	gadol; ragil		1348
table	ENGINE_MATCH	776	הגואל יבוא עני ורכב על חמור	gadol; ragil		1348
table	ENGINE_MATCH	776	המלכות האחרונה	gadol; ragil		1348
table	ENGINE_MATCH	776	וּמַמְלַכְתְּךָ עַד עוֹלָם	ragil		1348
table	ENGINE_MATCH	776	לא זכו עני ורכב על חמור	gadol; ragil		1348
table	ENGINE_MATCH	776	צירוף מקרים	ragil		1348
table	NOT_ENGINE_REPRODUCED	776	אחד אחד שתים (יחוד הויה אלוה-ים = 112)	ragil=922	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	ועלו מושעים – מס מסתתר – לפני 424	ragil=1948	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	יהוה מפליא – אתבש	ragil=890	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	כסא משיח דוד תכין 2015ב	ragil=935	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	הוא יהיה משיחך מילוי ללא	ragil=577	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	ENGINE_MATCH	776	יהודי ישראל יפקדו	gadol; ragil		1348
table	NOT_ENGINE_REPRODUCED	776	יהוה מפליא אתבש	ragil=890	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	ישראל לא חטא מעולם (כיון שבזמן הגאולה יזכו כל עם ישראל לתשובה מאהבה ויהפכו את כל העונות לזכויות, ויתברר שלא חטאו מעולם)	ragil=None	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	שלמות (תכלית הבריאה זה הגאולה וזה השלמות)	ragil=2720	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	תשכון (בתוך ירושלים עירך)	ragil=2100	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	NOT_ENGINE_REPRODUCED	776	בני עמלק ערב רב (לומר שמחייתם תתקים בשנת תשע"ו)	ragil=4338	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1348
table	ENGINE_MATCH	776	צמח משיחי האחרון	ragil		1348
